index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class
1815,s__2357,clock,clock,2,otherprop
1816,s__2358,fences_gate,fences_gate,2,door
1817,s__2359,outdoor_rest,outdoor_rest,2,chair
1818,s__2360,grill,grill,2,otherfurniture
1819,s__2361,grill,grill,2,otherfurniture
1820,s__2362,fences_gate,fences_gate,2,door
1821,s__2363,toys,toys,2,otherprop
1822,s__2364,clock,clock,2,otherprop
1823,s__2365,clock,clock,2,otherprop
1824,s__2366,clock,clock,2,otherprop
1825,s__2367,clock,clock,2,otherprop
1826,s__2368,chandelier,chandelier,2,lamp
1827,s__2369,chandelier,chandelier,2,lamp
1828,s__2370,chandelier,chandelier,2,lamp
1829,s__2371,chandelier,chandelier,2,lamp
1830,s__2372,chandelier,chandelier,2,lamp
1831,s__2373,table_lamp,table_lamp,2,lamp
1832,s__2374,floor_lamps,floor_lamps,2,lamp
1833,s__2375,cart,cart,2,otherfurniture
1834,s__2376,cart,cart,2,otherfurniture
1835,s__2377,cart,cart,2,otherfurniture
1836,s__2378,cart,cart,2,otherfurniture
1837,s__2379,cart,cart,2,otherfurniture
1838,s__2380,cart,cart,2,otherfurniture
1839,s__2381,cart,cart,2,otherfurniture
1840,s__2382,cart,cart,2,otherfurniture
1841,s__2383,cart,cart,2,otherfurniture
1842,s__2384,cart,cart,2,otherfurniture
1843,s__2385,cart,cart,2,otherfurniture
1844,s__2386,cart,cart,2,otherfurniture
1845,s__2387,cart,cart,2,otherfurniture
1846,s__2388,shelves,shelves,2,shelves
1847,s__2389,shelves,shelves,2,shelves
1848,s__2390,shelves,shelves,2,shelves
1849,s__2391,shelves,shelves,2,shelves
1850,s__2392,shelves,shelves,2,shelves
1851,s__2393,shelves,shelves,2,shelves
1852,s__2394,shelves,shelves,2,shelves
1853,s__2395,shelves,shelves,2,shelves
1854,s__2396,shelves,shelves,2,shelves
1855,s__2397,shelves,shelves,2,shelves
1856,s__2398,shelves,shelves,2,shelves
1857,s__2399,shelves,shelves,2,shelves
1858,s__2400,shelves,shelves,2,shelves
1859,s__2401,shelves,shelves,2,shelves
1860,s__2402,shelves,shelves,2,shelves
1861,s__2403,shelves,shelves,2,shelves
1862,s__2404,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1863,s__2405,shelves,shelves,2,shelves
1864,s__2406,shelves,shelves,2,shelves
1865,s__2407,stand,stand,2,night_stand
1866,s__2408,sofa,sofa,2,sofa
1867,s__2409,sofa,sofa,2,sofa
1868,s__2410,sofa,sofa,2,sofa
1869,s__2411,sofa,sofa,2,sofa
1870,s__2412,sofa,sofa,2,sofa
1871,s__2413,armchair,armchair,2,chair
1872,s__2414,armchair,armchair,2,chair
1873,s__2415,armchair,armchair,2,chair
1874,s__2416,armchair,armchair,2,chair
1875,s__2417,ottoman,ottoman,2,otherprop
1876,s__2418,ottoman,ottoman,2,otherprop
1877,s__2419,ottoman,ottoman,2,otherprop
1878,s__2420,ottoman,ottoman,2,otherprop
1879,s__2421,ottoman,ottoman,2,otherprop
1880,s__2422,ottoman,ottoman,2,otherprop
1881,s__2423,ottoman,ottoman,2,otherprop
1882,s__2424,armchair,armchair,2,chair
1883,s__2425,sofa,sofa,2,sofa
1884,s__2426,armchair,armchair,2,chair
1885,s__2427,sofa,sofa,2,sofa
1886,s__2428,stand,stand,2,night_stand
1887,s__2429,armchair,armchair,2,chair
1888,s__2430,armchair,armchair,2,chair
1889,s__2431,armchair,armchair,2,chair
1890,s__2432,armchair,armchair,2,chair
1891,s__2433,armchair,armchair,2,chair
1892,s__2434,armchair,armchair,2,chair
1893,s__2435,armchair,armchair,2,chair
1894,s__2436,armchair,armchair,2,chair
1895,s__2437,armchair,armchair,2,chair
1896,s__2438,ottoman,ottoman,2,otherprop
1897,s__2439,sofa,sofa,2,sofa
1898,s__2440,sofa,sofa,2,sofa
1899,s__2441,sofa,sofa,2,sofa
1900,s__2442,armchair,armchair,2,chair
1901,s__2443,armchair,armchair,2,chair
1902,s__2444,gym,gym,2,otherprop
1903,s__2445,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1904,s__2446,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1905,s__2447,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1906,s__2448,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1907,s__2449,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1908,s__2450,stand,stand,2,night_stand
1909,s__2451,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1910,s__2452,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1911,s__2453,shelves,shelves,2,shelves
1912,s__2617,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1913,s__2619,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1914,s__2620,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1915,s__2622,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1916,s__2623,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1917,s__361,sofa,sofa,2,sofa
1918,s__362,sofa,sofa,2,sofa
1919,s__363,sofa,sofa,2,sofa
1920,s__364,sofa,sofa,2,sofa
1921,s__365,sofa,sofa,2,sofa
1922,s__366,sofa,sofa,2,sofa
1923,s__367,sofa,sofa,2,sofa
1924,s__368,sofa,sofa,2,sofa
1925,s__369,sofa,sofa,2,sofa
1926,s__370,sofa,sofa,2,sofa
1927,s__371,sofa,sofa,2,sofa
1928,s__372,sofa,sofa,2,sofa
1929,s__373,sofa,sofa,2,sofa
1930,s__374,sofa,sofa,2,sofa
1931,s__375,sofa,sofa,2,sofa
1932,s__376,sofa,sofa,2,sofa
1933,s__377,sofa,sofa,2,sofa
1934,s__378,sofa,sofa,2,sofa
1935,s__379,sofa,sofa,2,sofa
1936,s__380,sofa,sofa,2,sofa
1937,s__382,sofa,sofa,2,sofa
1938,s__383,sofa,sofa,2,sofa
1939,s__384,sofa,sofa,2,sofa
1940,s__385,sofa,sofa,2,sofa
1941,s__386,sofa,sofa,2,sofa
1942,s__387,desk,desk,2,desk
1943,s__388,desk,desk,2,desk
1944,s__389,dresser,dresser,2,dresser
1945,s__390,desk,desk,2,desk
1946,s__391,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1947,s__392,desk,desk,2,desk
1948,s__393,shelves,shelves,2,shelves
1949,s__394,armchair,armchair,2,chair
1950,s__395,armchair,armchair,2,chair
1951,s__396,shelves,shelves,2,shelves
1952,s__397,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1953,s__398,shelves,shelves,2,shelves
1954,s__399,armchair,armchair,2,chair
1955,s__400,single_bed,single_bed,2,bed
1956,s__401,single_bed,single_bed,2,bed
1957,s__402,wash_basins,wash_basins,2,sink
1958,s__403,single_bed,single_bed,2,bed
1959,s__404,single_bed,single_bed,2,bed
1960,s__405,wash_basins,wash_basins,2,sink
1961,s__406,single_bed,single_bed,2,bed
1962,s__407,baby_bed,baby_bed,2,bed
1963,s__408,baby_bed,baby_bed,2,bed
1964,s__409,wash_basins,wash_basins,2,sink
1965,s__410,wash_basins,wash_basins,2,sink
1966,s__411,shelves,shelves,2,shelves
1967,s__412,shelves,shelves,2,shelves
1968,s__413,shelves,shelves,2,shelves
1969,s__414,shelves,shelves,2,shelves
1970,s__415,shelves,shelves,2,shelves
1971,s__416,double_bed,double_bed,2,bed
1972,s__417,double_bed,double_bed,2,bed
1973,s__418,double_bed,double_bed,2,bed
1974,s__419,double_bed,double_bed,2,bed
1975,s__420,single_bed,single_bed,2,bed
1976,s__421,chair,chair,2,chair
1977,s__422,bunker_bed,bunker_bed,2,bed
1978,s__423,chair,chair,2,chair
1979,s__424,chair,chair,2,chair
1980,s__425,chair,chair,2,chair
1981,s__426,chair,chair,2,chair
1982,s__427,chair,chair,2,chair
1983,s__428,bunker_bed,bunker_bed,2,bed
1984,s__429,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1985,s__430,dresser,dresser,2,dresser
1986,s__431,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1987,s__432,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
1988,s__433,chandelier,chandelier,2,lamp
1989,s__434,coffee_table,coffee_table,2,table
1990,s__435,dining_table,dining_table,2,table
1991,s__436,chandelier,chandelier,2,lamp
1992,s__437,tv_bench,tv_bench,2,cabinet
1993,s__438,tv_bench,tv_bench,2,cabinet
1994,s__439,stand,stand,2,night_stand
1995,s__440,stand,stand,2,night_stand
1996,s__441,stand,stand,2,night_stand
1997,s__442,stand,stand,2,night_stand
1998,s__443,stand,stand,2,night_stand
1999,s__444,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2000,s__445,shelves,shelves,2,shelves
2001,s__446,tv_bench,tv_bench,2,cabinet
2002,s__447,tv_bench,tv_bench,2,cabinet
2003,s__448,tv_bench,tv_bench,2,cabinet
2004,s__449,shelves,shelves,2,shelves
2005,s__450,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2006,s__451,chandelier,chandelier,2,lamp
2007,s__452,tv_bench,tv_bench,2,cabinet
2008,s__453,chair,chair,2,chair
2009,s__454,dresser,dresser,2,dresser
2010,s__455,dresser,dresser,2,dresser
2011,s__456,kitchen_cabinet,kitchen_cabinet,2,counter
2012,s__457,kitchen_cabinet,kitchen_cabinet,2,counter
2013,s__458,sofa,sofa,2,sofa
2014,s__459,tv_bench,tv_bench,2,cabinet
2015,s__460,sofa,sofa,2,sofa
2016,s__461,sofa,sofa,2,sofa
2017,s__462,dressing_table,dressing_table,2,desk
2018,s__463,shelves,shelves,2,shelves
2019,s__464,shelves,shelves,2,shelves
2020,s__465,tv_bench,tv_bench,2,cabinet
2021,s__466,shoes_cabinet,shoes_cabinet,2,cabinet
2022,s__467,bookshelf,bookshelf,2,cabinet
2023,s__468,sofa,sofa,2,sofa
2024,s__469,desk,desk,2,desk
2025,s__470,desk,desk,2,desk
2026,s__471,desk,desk,2,desk
2027,s__472,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2028,s__473,shelves,shelves,2,shelves
2029,s__474,chandelier,chandelier,2,lamp
2030,s__475,desk,desk,2,desk
2031,s__476,desk,desk,2,desk
2032,s__477,sofa,sofa,2,sofa
2033,s__478,chandelier,chandelier,2,lamp
2034,s__479,chandelier,chandelier,2,lamp
2035,s__480,desk,desk,2,desk
2036,s__481,coffee_table,coffee_table,2,table
2037,s__482,desk,desk,2,desk
2038,s__483,desk,desk,2,desk
2039,s__484,desk,desk,2,desk
2040,s__485,desk,desk,2,desk
2041,s__486,chandelier,chandelier,2,lamp
2042,s__487,chandelier,chandelier,2,lamp
2043,s__488,chandelier,chandelier,2,lamp
2044,s__489,desk,desk,2,desk
2045,s__490,shelves,shelves,2,shelves
2046,s__491,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2047,s__492,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2048,s__493,shelves,shelves,2,shelves
2049,s__494,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2050,s__495,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2051,s__496,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2052,s__497,shelves,shelves,2,shelves
2053,s__498,shelves,shelves,2,shelves
2054,s__499,stair,stair,1,floor
2055,s__500,sofa,sofa,2,sofa
2056,s__501,sofa,sofa,2,sofa
2057,s__502,sofa,sofa,2,sofa
2058,s__503,sofa,sofa,2,sofa
2059,s__504,sofa,sofa,2,sofa
2060,s__505,floor_lamps,floor_lamps,2,lamp
2061,s__506,floor_lamps,floor_lamps,2,lamp
2062,s__507,floor_lamps,floor_lamps,2,lamp
2063,s__508,floor_lamps,floor_lamps,2,lamp
2064,s__509,floor_lamps,floor_lamps,2,lamp
2065,s__510,shelves,shelves,2,shelves
2066,s__511,stand,stand,2,night_stand
2067,s__512,desk,desk,2,desk
2068,s__513,sofa,sofa,2,sofa
2069,s__514,sofa,sofa,2,sofa
2070,s__515,sofa,sofa,2,sofa
2071,s__516,tv_bench,tv_bench,2,cabinet
2072,s__517,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2073,s__518,sofa,sofa,2,sofa
2074,s__519,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2075,s__520,shelves,shelves,2,shelves
2076,s__521,bookshelf,bookshelf,2,cabinet
2077,s__522,dresser,dresser,2,dresser
2078,s__523,dresser,dresser,2,dresser
2079,s__524,bookshelf,bookshelf,2,cabinet
2080,s__525,dresser,dresser,2,dresser
2081,s__526,dresser,dresser,2,dresser
2082,s__527,sofa,sofa,2,sofa
2083,s__528,sofa,sofa,2,sofa
2084,s__529,sofa,sofa,2,sofa
2085,s__530,sofa,sofa,2,sofa
2086,s__531,dresser,dresser,2,dresser
2087,s__532,dresser,dresser,2,dresser
2088,s__533,mirror,mirror,2,mirror
2089,s__536,wash_basins,wash_basins,2,sink
2090,s__537,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2091,s__538,mirror,mirror,2,otherprop
2092,s__539,stand,stand,2,night_stand
2093,s__540,chair,chair,2,chair
2094,s__541,wash_basins,wash_basins,2,sink
2095,s__542,wash_basins,wash_basins,2,sink
2096,s__543,sofa,sofa,2,sofa
2097,s__544,mirror,mirror,2,mirror
2098,s__545,dining_table,dining_table,2,table
2099,s__546,dining_table,dining_table,2,table
2100,s__547,dining_table,dining_table,2,table
2101,s__548,dining_table,dining_table,2,table
2102,s__549,sofa,sofa,2,sofa
2103,s__550,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2104,s__551,coffee_table,coffee_table,2,table
2105,s__552,desk,desk,2,desk
2106,s__553,tv_bench,tv_bench,2,cabinet
2107,s__554,coffee_table,coffee_table,2,table
2108,s__555,coffee_table,coffee_table,2,table
2109,s__556,shelves,shelves,2,shelves
2110,s__557,wash_basins,wash_basins,2,sink
2111,s__558,wash_basins,wash_basins,2,sink
2112,s__559,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2113,s__560,wash_basins,wash_basins,2,sink
2114,s__561,coffee_table,coffee_table,2,table
2115,s__562,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2116,s__563,dresser,dresser,2,dresser
2117,s__564,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2118,s__565,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2119,s__566,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2120,s__567,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2121,s__568,shelves,shelves,2,shelves
2122,s__569,tv_bench,tv_bench,2,cabinet
2123,s__570,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2124,s__571,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2125,s__572,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2126,s__573,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2127,s__574,office_chairs,office_chairs,2,chair
2128,s__575,chair,chair,2,chair
2129,s__576,wash_basins,wash_basins,2,sink
2130,s__577,wash_basins,wash_basins,2,sink
2131,s__578,mirror,mirror,2,otherprop
2132,s__579,vases,vases,2,otherprop
2133,s__580,table_lamp,table_lamp,2,lamp
2134,s__581,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2135,s__582,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2136,s__583,chair,chair,2,chair
2137,s__584,shoes_cabinet,shoes_cabinet,2,cabinet
2138,s__585,outdoor_rest,outdoor_rest,2,chair
2139,s__586,outdoor_lamp,outdoor_lamp,2,otherprop
2140,s__587,sofa,sofa,2,sofa
2141,s__588,sofa,sofa,2,sofa
2142,s__589,bunker_bed,bunker_bed,2,bed
2143,s__590,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2144,s__591,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2145,s__592,dresser,dresser,2,dresser
2146,s__593,desk,desk,2,desk
2147,s__594,stand,stand,2,night_stand
2148,s__595,coffee_table,coffee_table,2,table
2149,s__596,chair,chair,2,chair
2150,s__597,coffee_table,coffee_table,2,table
2151,s__598,sofa,sofa,2,sofa
2152,s__599,coffee_table,coffee_table,2,table
2153,s__600,chair,chair,2,chair
2154,s__601,chair,chair,2,chair
2155,s__602,sofa,sofa,2,sofa
2156,s__603,sofa,sofa,2,sofa
2157,s__604,coffee_table,coffee_table,2,table
2158,s__605,outdoor_rest,outdoor_rest,2,chair
2159,s__606,outdoor_rest,outdoor_rest,2,chair
2160,s__607,outdoor_rest,outdoor_rest,2,chair
2161,s__608,outdoor_rest,outdoor_rest,2,chair
2162,s__609,outdoor_rest,outdoor_rest,2,chair
2163,s__610,outdoor_rest,outdoor_rest,2,chair
2164,s__611,armchair,armchair,2,chair
2165,s__612,stand,stand,2,night_stand
2166,s__613,outdoor_rest,outdoor_rest,2,chair
2167,s__614,outdoor_rest,outdoor_rest,2,chair
2168,s__615,chair,chair,2,chair
2169,s__616,shelves,shelves,2,shelves
2170,s__617,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2171,s__618,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2172,s__619,single_bed,single_bed,2,bed
2173,s__620,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2174,s__621,chair,chair,2,chair
2175,s__622,chair,chair,2,chair
2176,s__623,chair,chair,2,chair
2177,s__624,chair,chair,2,chair
2178,s__625,chair,chair,2,chair
2179,s__626,chair,chair,2,chair
2180,s__627,chair,chair,2,chair
2181,s__628,chair,chair,2,chair
2182,s__629,chair,chair,2,chair
2183,s__630,chair,chair,2,chair
2184,s__631,chair,chair,2,chair
2185,s__632,chair,chair,2,chair
2186,s__633,chair,chair,2,chair
2187,s__634,outdoor_rest,outdoor_rest,2,chair
2188,s__635,table_and_chair,table_and_chair,2,table
2189,s__636,table_and_chair,table_and_chair,2,table
2190,s__637,table_and_chair,table_and_chair,2,table
2191,s__638,sofa,sofa,2,sofa
2192,s__639,chair,chair,2,chair
2193,s__640,chair,chair,2,chair
2194,s__641,chair,chair,2,chair
2195,s__642,sofa,sofa,2,sofa
2196,s__643,sofa,sofa,2,sofa
2197,s__644,sofa,sofa,2,sofa
2198,s__645,sofa,sofa,2,sofa
2199,s__646,sofa,sofa,2,sofa
2200,s__647,sofa,sofa,2,sofa
2201,s__648,sofa,sofa,2,sofa
2202,s__649,sofa,sofa,2,sofa
2203,s__650,sofa,sofa,2,sofa
2204,s__651,sofa,sofa,2,sofa
2205,s__652,sofa,sofa,2,sofa
2206,s__653,sofa,sofa,2,sofa
2207,s__654,sofa,sofa,2,sofa
2208,s__655,sofa,sofa,2,sofa
2209,s__656,sofa,sofa,2,sofa
2210,s__657,sofa,sofa,2,sofa
2211,s__658,sofa,sofa,2,sofa
2212,s__659,shelves,shelves,2,shelves
2213,s__660,sofa,sofa,2,sofa
2214,s__661,sofa,sofa,2,sofa
2215,s__662,stand,stand,2,night_stand
2216,s__663,stand,stand,2,night_stand
2217,s__664,stand,stand,2,night_stand
2218,s__665,stand,stand,2,night_stand
2219,s__666,stand,stand,2,night_stand
2220,s__667,office_chairs,office_chairs,2,chair
2221,s__668,office_chairs,office_chairs,2,chair
2222,s__669,office_chairs,office_chairs,2,chair
2223,s__670,office_chairs,office_chairs,2,chair
2224,s__671,office_chairs,office_chairs,2,chair
2225,s__672,office_chairs,office_chairs,2,chair
2226,s__673,tv_bench,tv_bench,2,cabinet
2227,s__674,tv_bench,tv_bench,2,cabinet
2228,s__675,tv_bench,tv_bench,2,cabinet
2229,s__676,tv_bench,tv_bench,2,cabinet
2230,s__677,floor_lamps,floor_lamps,2,lamp
2231,s__678,floor_lamps,floor_lamps,2,lamp
2232,s__679,floor_lamps,floor_lamps,2,lamp
2233,s__680,tv_bench,tv_bench,2,cabinet
2234,s__681,stand,stand,2,night_stand
2235,s__682,stand,stand,2,night_stand
2236,s__683,dresser,dresser,2,dresser
2237,s__684,stand,stand,2,night_stand
2238,s__685,stand,stand,2,night_stand
2239,s__686,stand,stand,2,night_stand
2240,s__687,stand,stand,2,night_stand
2241,s__688,dining_table,dining_table,2,table
2242,s__689,dining_table,dining_table,2,table
2243,s__690,dining_table,dining_table,2,table
2244,s__691,dining_table,dining_table,2,table
2245,s__692,dresser,dresser,2,dresser
2246,s__693,tv_bench,tv_bench,2,cabinet
2247,s__694,tv_bench,tv_bench,2,cabinet
2248,s__695,tv_bench,tv_bench,2,cabinet
2249,s__696,dining_table,dining_table,2,table
2250,s__697,dining_table,dining_table,2,table
2251,s__698,dining_table,dining_table,2,table
2252,s__699,coffee_table,coffee_table,2,table
2253,s__700,tv_bench,tv_bench,2,cabinet
2254,s__701,tv_bench,tv_bench,2,cabinet
2255,s__702,tv_bench,tv_bench,2,cabinet
2256,s__703,tv_bench,tv_bench,2,cabinet
2257,s__704,tv_bench,tv_bench,2,cabinet
2258,s__705,tv_bench,tv_bench,2,cabinet
2259,s__706,tv_bench,tv_bench,2,cabinet
2260,s__707,tv_bench,tv_bench,2,cabinet
2261,s__708,floor_lamps,floor_lamps,2,lamp
2262,s__709,floor_lamps,floor_lamps,2,lamp
2263,s__710,floor_lamps,floor_lamps,2,lamp
2264,s__711,floor_lamps,floor_lamps,2,lamp
2265,s__712,floor_lamps,floor_lamps,2,lamp
2266,s__713,floor_lamps,floor_lamps,2,lamp
2267,s__714,desk,desk,2,desk
2268,s__715,dining_table,dining_table,2,table
2269,s__716,dining_table,dining_table,2,table
2270,s__717,dining_table,dining_table,2,table
2271,s__718,stand,stand,2,night_stand
2272,s__719,desk,desk,2,desk
2273,s__720,dining_table,dining_table,2,table
2274,s__721,desk,desk,2,desk
2275,s__722,desk,desk,2,desk
2276,s__723,shoes_cabinet,shoes_cabinet,2,cabinet
2277,s__724,chair,chair,2,chair
2278,s__725,chair,chair,2,chair
2279,s__726,chair,chair,2,chair
2280,s__727,chair,chair,2,chair
2281,s__728,hangers,hangers,2,cabinet
2282,s__729,hangers,hangers,2,cabinet
2283,s__730,hangers,hangers,2,cabinet
2284,s__731,hangers,hangers,2,cabinet
2285,s__732,hangers,hangers,2,cabinet
2286,s__733,hangers,hangers,2,cabinet
2287,s__734,desk,desk,2,desk
2288,s__735,dining_table,dining_table,2,table
2289,s__736,dining_table,dining_table,2,table
2290,s__737,dining_table,dining_table,2,table
2291,s__738,dining_table,dining_table,2,table
2292,s__739,dining_table,dining_table,2,table
2293,s__740,dining_table,dining_table,2,table
2294,s__741,dining_table,dining_table,2,table
2295,s__742,table_lamp,table_lamp,2,lamp
2296,s__743,table_lamp,table_lamp,2,lamp
2297,s__744,table_lamp,table_lamp,2,lamp
2298,s__745,table_lamp,table_lamp,2,lamp
2299,s__746,dresser,dresser,2,dresser
2300,s__747,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2301,s__748,dresser,dresser,2,dresser
2302,s__749,shoes_cabinet,shoes_cabinet,2,cabinet
2303,s__750,shoes_cabinet,shoes_cabinet,2,cabinet
2304,s__751,shoes_cabinet,shoes_cabinet,2,cabinet
2305,s__752,shoes_cabinet,shoes_cabinet,2,cabinet
2306,s__753,shoes_cabinet,shoes_cabinet,2,cabinet
2307,s__754,shoes_cabinet,shoes_cabinet,2,cabinet
2308,s__755,shoes_cabinet,shoes_cabinet,2,cabinet
2309,s__756,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2310,s__757,bookshelf,bookshelf,2,cabinet
2311,s__758,bookshelf,bookshelf,2,cabinet
2312,s__759,wall_lamp,wall_lamp,2,lamp
2313,s__760,wall_lamp,wall_lamp,2,lamp
2314,s__761,wall_lamp,wall_lamp,2,lamp
2315,s__762,wall_lamp,wall_lamp,2,lamp
2316,s__763,wall_lamp,wall_lamp,2,lamp
2317,s__764,table_lamp,table_lamp,2,lamp
2318,s__765,table_lamp,table_lamp,2,lamp
2319,s__766,table_lamp,table_lamp,2,lamp
2320,s__767,table_lamp,table_lamp,2,lamp
2321,s__768,floor_lamps,floor_lamps,2,lamp
2322,s__769,chair,chair,2,chair
2323,s__770,chair,chair,2,chair
2324,s__771,chair,chair,2,chair
2325,s__772,chair,chair,2,chair
2326,s__773,chair,chair,2,chair
2327,s__774,chair,chair,2,chair
2328,s__775,bookshelf,bookshelf,2,cabinet
2329,s__776,bookshelf,bookshelf,2,cabinet
2330,s__777,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2331,s__778,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2332,s__779,dresser,dresser,2,dresser
2333,s__780,shelves,shelves,2,shelves
2334,s__781,tv_bench,tv_bench,2,cabinet
2335,s__782,shelves,shelves,2,shelves
2336,s__783,shelves,shelves,2,shelves
2337,s__784,shelves,shelves,2,shelves
2338,s__785,dresser,dresser,2,dresser
2339,s__786,stand,stand,2,night_stand
2340,s__787,dresser,dresser,2,dresser
2341,s__788,dresser,dresser,2,dresser
2342,s__789,tv_bench,tv_bench,2,cabinet
2343,s__790,shelves,shelves,2,shelves
2344,s__791,shelves,shelves,2,shelves
2345,s__792,shelves,shelves,2,shelves
2346,s__793,shelves,shelves,2,shelves
2347,s__794,shelves,shelves,2,shelves
2348,s__795,shelves,shelves,2,shelves
2349,s__796,shelves,shelves,2,shelves
2350,s__797,table_lamp,table_lamp,2,lamp
2351,s__798,table_lamp,table_lamp,2,lamp
2352,s__799,table_lamp,table_lamp,2,lamp
2353,s__800,table_lamp,table_lamp,2,lamp
2354,s__801,table_lamp,table_lamp,2,lamp
2355,s__802,chair,chair,2,chair
2356,s__803,chair,chair,2,chair
2357,s__804,chair,chair,2,chair
2358,s__805,chair,chair,2,chair
2359,s__806,desk,desk,2,desk
2360,s__807,chair,chair,2,chair
2361,s__808,chair,chair,2,chair
2362,s__809,chair,chair,2,chair
2363,s__810,dresser,dresser,2,dresser
2364,s__811,chair,chair,2,chair
2365,s__812,chair,chair,2,chair
2366,s__813,chair,chair,2,chair
2367,s__814,chair,chair,2,chair
2368,s__815,sofa,sofa,2,sofa
2369,s__816,sofa,sofa,2,sofa
2370,s__817,sofa,sofa,2,sofa
2371,s__818,chair,chair,2,chair
2372,s__819,chair,chair,2,chair
2373,s__820,chair,chair,2,chair
2374,s__821,chair,chair,2,chair
2375,s__822,chair,chair,2,chair
2376,s__823,chair,chair,2,chair
2377,s__824,chair,chair,2,chair
2378,s__825,chair,chair,2,chair
2379,s__826,chair,chair,2,chair
2380,s__827,chair,chair,2,chair
2381,s__828,wash_basins,wash_basins,2,sink
2382,s__829,wash_basins,wash_basins,2,sink
2383,s__830,wash_basins,wash_basins,2,sink
2384,s__831,ottoman,ottoman,2,otherprop
2385,s__832,ottoman,ottoman,2,otherprop
2386,s__833,ottoman,ottoman,2,otherprop
2387,s__834,ottoman,ottoman,2,otherprop
2388,s__835,ottoman,ottoman,2,otherprop
2389,s__836,ottoman,ottoman,2,otherprop
2390,s__837,ottoman,ottoman,2,otherprop
2391,s__838,ottoman,ottoman,2,otherprop
2392,s__839,ottoman,ottoman,2,otherprop
2393,s__840,ottoman,ottoman,2,otherprop
2394,s__841,ottoman,ottoman,2,otherprop
2395,s__842,ottoman,ottoman,2,otherprop
2396,s__843,ottoman,ottoman,2,otherprop
2397,s__844,ottoman,ottoman,2,otherprop
